text,source
"@user hey at least Robert Downey Jr, Chris Evans, and Krysten Ritter all on Kimmel tonight, Civil War trailer may drop. #AgentsofSHIELD""",tweet_eval
"""Coming Wednesday: Scott Walker says """"everyone living in poverty"""" in WI is covered by #Medicaid, even though he refused #Obamacare money.""",tweet_eval
On a scale of 1 to Rebecca Black how happy are you that it's Friday,tweet_eval
@user who\u2019s your PA? New house is 10 mins away. Off to Dubai on Sat - going to the grand prix too (cheers G\u2019ma)!,tweet_eval
November 1st 2003: Cristiano Ronaldo scored his first Manchester United goal with 18 yrs - 269 days old.,tweet_eval
Also make Mutton compulsory meal for everybody during Christmas and Eid?,tweet_eval
"""#NationalHerald  We done sir, @user because of u Sonia &amp; Rahul Gandhi stand as accused in court. May God bless u with long healthy life.""",tweet_eval
I feel bad for the people working at ihop tomorrow morning lol,tweet_eval
Who else thinks that the \u2019Little Things\u2019 video that premieres November 2nd is gonna beat Justin Biebers record?,tweet_eval
Remember this when you watch the news stories about Nicki tomorrow morning.,tweet_eval
"""Here's the first chapter of """"Go Set a Watchman"""" for all of you readers out there",tweet_eval
"sorry professors, can't go to class tomorrow morning bc Justin is on the today show. #BieberTODAY",tweet_eval
"""Yo Nate, Shawn and Wanya. How about when you come to Namibia in October. Can we get same tees printed Namibia?",tweet_eval
Real Madrid tried to get de gea on the cheap like fergie said they are a  shower.,tweet_eval
Oliseh likes what he sees: Nigeria coach Sunday Oliseh says his Super Eagles side are a work in progr... #femnath,tweet_eval
@user cause my agent say those who wanna continue at Adidas go to the office on monday @ 2pm! no other days to go alr! ASK QUICK.,tweet_eval
Having a ride along with Ice Cube and Kevin Hart must be very peaceful...  #RideAlong2   ~   Jan 15,tweet_eval
@user did Danica tell you that there not stunting tomorrow ?,tweet_eval
black    holacost   Christians   how  many   of  !  gave   praise  to   Jesus   sunday   do  research  .  he   was   a  muslim   prophet,tweet_eval
Tom Brady may well become the first player to try to sue his way into the Hall of Fame.  His legal maneuvers are ruining his legacy.,tweet_eval
Red Sox open 2016 season April 4th at Cleveland...Fenway opener April 11th with Baltimore..,tweet_eval
May I get a Lucas Scott for a sleepover tonight? Please! #DalalWantsLucasScott,tweet_eval
Apple software\u002c retail chiefs out in overhaul: SAN FRANCISCO Apple Inc CEO Tim Cook on Monday replaced the heads...,tweet_eval
STOP the TPPA &amp; you will Kill MONSANTO at the same time,tweet_eval
Does anyone know what time Iggy Pop and Royal Blood will be on stage at the Foo Fighters in Milton Keynes on Sat? #foofighters #royalblood,tweet_eval
When\u2019s the last time the Chiefs scored a meaningful offensive touchdown? September 23rd\u002c at Saints. #FIREPIOLI,tweet_eval
And that's the kind of life it's been. Lloyd Robertson signs off Sept 1: via @user &lt;-- He'll be missed!,tweet_eval
"What's your elephant in the room?  Mikaela &amp; Kerry, dished out hundreds of these stress balls on Saturday! If you...",tweet_eval
.@GrantWahl What's with Euro soccer leagues having Europa League for 2nd-tier teams? And domestic cups? All sports have quirks.,tweet_eval
@user @user Unfortunately not! But we are promoting I'll Give You the Sun at Paper Towns screenings today.,tweet_eval
@user Haha maybe that's what all the commotion was about at MetLife on August 5th,tweet_eval
RT @user Revis bats down Sanchez pass to Holmes. 3rd PBU by 24 in 2days. Holmes makes up 4 it with catch on Cromartie on next p ...,tweet_eval
@user are you still up north or can you review CAROLon Fri (Cate Blanchett &amp; Mara Rooney in film version of gay classic novel),tweet_eval
@user yea!! And I know the most people going to those places!! I think only Hk and Taiwan are going on Thursday.,tweet_eval
"""Come on Kane, I have put you on my squad for 3 gameweek. Hahahah. And I will give you 4th,and 5th chance to prove.",tweet_eval
"""That David wright home run has 8th inning , inning ending double play with bases loaded written all over it""",tweet_eval
#UFC lightweights @user VS @user set for TUF 16 Finale on the FX December 15 card\u002c prelims on FUEL TV and Facebook. #MMA,tweet_eval
"""Futsal: Europa League, W1 D2, L1: 4th  Redgrift, Wall, P.Brown, Kesic, Goodwin 3, Mrozek 1, Steele &amp; R.Brown Player of the tournament: Wall""",tweet_eval
"""Frank Ocean is never dropping the album but let's entertain this """"22 September"""" theory""",tweet_eval
@user @user @user @user invitation and so did the majority. Islam is by the heart. May Allah guide u,tweet_eval
BR wednesday\u002c Natchitoches thursday\u002c Fort Worth friday-- it\u2019s been real\u002c but ready to get back to the flats #homestretch,tweet_eval
"""Big Monday"" was big dud! In the words of Marty Robbins (too old for you youngsters) but often covered by Grateful Dead - El Paso! LAD best?",tweet_eval
Scott Walker says he'll move to repeal Obamacare on first day of presidency - Sun Times National,tweet_eval
More players have joined Ghana's camp ahead of the friendly game against Nigeria on Tuesday.,tweet_eval
"""Trynna go to the movies today and see \""""Rise of the Planet of the Apes !\""""""",tweet_eval
"""Because it's Friday, listen to Can't Tell Me Nothing by Kanye West on @user",tweet_eval
"""The 30-year-old dressed up for her day out in Milan, on Thursday, sporting a plunging black top and caged heels as she made strides along""",tweet_eval
"""Well, guess who's probably NOT gonna be the 6th man? Randy Orton. #RawBaltimore #RAW""",tweet_eval
"""With the federal budget deal signed into law, people 70+ may be able to make large charitable gifts from an IRA.",tweet_eval
Strong rumours that Conor McGregor will fight Jose Aldo on the 5th of December in Texas #mcgregor #aldo #ufc #conormcgregorvjosealdo,tweet_eval
"""Who will be Narendra Modi's choice for the post of Cabinet Secretary?: New Delhi, Oct 17: Soon, Narendr... #india""",tweet_eval
2nd time to New Creation Church to see Joseph Prince for the 1st time.,tweet_eval
#bts this arvo with Jess - borrowing some mats from @user for tomorrow's FREE #yoga class.  Yoga is...,tweet_eval
"""Dungeness Crab Sport Season Opening This Saturday: MOSS LANDING, Calif. - Fisherman along the Central Coast are...",tweet_eval
Joseph Prince - None Of Us\u002c All Of Christ! - 14 Oct 2012: via @user How much of God\u2019s GRACe do you need?,tweet_eval
Moto G (3rd gen) vs. Moto X Play specs: What's the difference?,tweet_eval
Are you wearing your #1025sendmebackstage shirt at Zac Brown Band today?! Tweet us your seats &amp; we just may upgrade you! #1025FenwayWeekend,tweet_eval
##$$## Black Friday Deals Olympus OM-D E-M5 16MP Live MOS Interchangeable Lens Camera with 3.0-Inch Tilting OLED Tou...,tweet_eval
Since @user ditched me who wants to get dunkin with me tomorrow morning? I'll drive,tweet_eval
@user and the under on Dustin Johnson's 1st 2 rounds... and over on last 2,tweet_eval
Calling all progressives: help us reform the welfare state | George Osborne | a heffalump trap if ever I saw one.,tweet_eval
Son idc anymore. I'm going by shawn tomorrow,tweet_eval
Did you know that 'Hulk Hogan' was Trending Topic on Friday 24 for 23 hours in Portland? #trndnl,tweet_eval
NTA viewers 7:00am on other tues 10\u002c000 the viewers on this tues 7:00 50\u002c000000,tweet_eval
Ed Sheeran catches his first-ever baseball game at Citi Field: The singer smiled with a former high school fri...,tweet_eval
Gucci gob ego-id conflict hoping june display the two-sided thine solitary herein l for old pro speaking: hixRCbMGm,tweet_eval
I think I'll do a Niall spam now but that will be the last one for tonight I'll continue with Liam and Zayn tomorrow #EMABiggestFans1D,tweet_eval
Report about Sunandas death inconclusive Police: Delhi Police said Friday the forensic evidence available abou...,tweet_eval
@user In between phones at the moment. Will go to Shoeless Joe's Monday morning if that's fine.,tweet_eval
George Zimmerman is scheduled to go on trial June 10th for the shooting death of 17-year-old Trayvon Martin.,tweet_eval
"Heres your 1st choice Rick Perry the ""conservative"" #NRORevolt",tweet_eval
Jennifer Aniston believes in REGULAR SUN EXPOSURE~check it out!...,tweet_eval
"My Bench would be. 6th man Seth Rollins. Chris Jericho. Brock Lesnar. Ric Flair, and.... John Cena... just kidding. NOT CENA. xD",tweet_eval
I've been waiting for winter break since the Monday we came back from Thanksgiving break!,tweet_eval
David Wright goes first to home with half a spine and Matt Harvey wants to quit after tomorrow. #HOTTAEKS,tweet_eval
@user  You have updates to MSG but what about Comcast Center or Mohegan Sun Arena,tweet_eval
"""My 4th account is gonna be blocked now, what to do?? Create the 5th?! It's the craziest voting I've ever seen in my life #MTVStars Lady Gaga""",tweet_eval
new chris christie SuperPAC ad may be the most boring political ad ever produced. comparable to transforming cosmo kramer into jeb bush,tweet_eval
"@user I doubt it's coming at this point, may as well just get it on PS4 when you decide to pick one up.""",tweet_eval
Boise State may make Brandon Boykin's day. /via @user #uga #dawgs #boise #georgia #bulldogs,tweet_eval
@user Is TFI Friday cancelled because of Chris Evans' Top Gear?  No: it's crap,tweet_eval
"""Grand! Opening! Of \""""""""Orlando Live\"""""""" formally \""""""""LAX\"""""""" Classic Wknd! Friday\u002c Saturday\u002c Sunday! Some of the Biggest",tweet_eval
"""Morning! Watch the 4 Lab leadership contenders give their views on George Osborne's budget for 1st time 0915 BBC2/BBCNews, with 100 voters""",tweet_eval
@user Playing around on the piano. Paul McCartney 's So Bad and Carole King's Will You Still Love Me Tomorrow. Sleep tight.,tweet_eval
"""Preview of the December issue, out November 23: Cate Blanchett styled by Christine Centenera and photographed by...",tweet_eval
#JanzourNews Hold the applause for Saudi Arabia - Toronto Sun: Toronto SunHold the applause for Saudi A... #World,tweet_eval
@user jan can you confirm for me that Real Madrid have made contact previously with reus and were told no sale,tweet_eval
"""man I'm about to see Janet Jackson in October , it ain't much anybody can tell me""",tweet_eval
I'll just leave this right here..  Kendrick Lamar - Black Friday #np on #SoundCloud,tweet_eval
@user @user me when Niall broke his leg for the 5th time,tweet_eval
Bertolacci ruled out of Milan derby: Milan defender Andrea Bertolacci will miss the derby with Inter on Sunday...,tweet_eval
Gucci bags subliminal possession april balloon the dual yours individualistic into confederacy as far as no sl...,tweet_eval
"""Just now turning on the White Sox, and it looks like a Saturday afternoon neighborhood softball game #untucked""",tweet_eval
"""Get out the vote in WI tomorrow! RT @user Wisconsin Recall, Part Two: Fleebaggers face the music",tweet_eval
What are The Sun trying to say about Zayn?...,tweet_eval
i'm going to do the sydney dalton diet right before school so on the 4th day during school i go looking fab xoxo,tweet_eval
"""May i know how the match result between milan vs verona just now ?  @user",tweet_eval
Bernie Sanders will be discussing the major issues this Sunday at the Greensboro Coliseum. Doors open at 6pm. #PresidentialElection2016,tweet_eval
I like Meek Mills when he raps because he talks like a handicapped 4th grader...how do he and Nicki hold conversations???,tweet_eval
"""cause it's friday 13th, i'm watching My Super Psycho Sweet 16 part 1 & 2 #youknowYOLO""",tweet_eval
Meet the man making a documentary defending Joe Paterno: (he may look familiar),tweet_eval
Who will go see Magic Mike Xxl with me before I leave on the 31st???,tweet_eval
Who are you tomorrow? Will you make me smile or just bring me sorrow? #HottieOfTheWeek Demi Lovato,tweet_eval
"""A day may come when anybody who is a little sensitive starts filing PILs, SC in ML Sharma's PIL on Rahul Gandhi citizenship. @user",tweet_eval
@user what promotions are you offering for National Hot Dog Day tomorrow?,tweet_eval
"""New Orleans Saints live updates from Joe Vitt, Drew Brees press conferences: Vitt, Brees talk about Monday night...",tweet_eval
Gucci bags pleasure principle reception december rarefy the two-sided yours fellow to adjunct on ignoratio ele...,tweet_eval
##$$## Black Friday Deals Canon EF 70-300mm f/4-5.6 IS USM Zoom Lens with Hoya UV Filter + Hood + Accessory Kit for ...,tweet_eval
ok tomorrow I'll try to post the signs as nirvana members and songs -j,tweet_eval
Pretty sure Grammys are going to play it safe Monday and go with the no brainier picks  Big Sean Drake J Cole Dr Dre Kendrick Lamar,tweet_eval
